10,All Mine Lyrics,"Yeah, you supermodel thick|-|Damn, that ass bustin' out the bottom|-|I'ma lose my mind in it, crazy that medulla oblongata|-|Get to rubbin' on my line|-|Get the genie out the bottle|-|Fuck it up, fuck it up|-|Pussy good, go and back it up|-|Pipe her up, I'ma pipe her up|-|Make her mine, I done fell in love|-|Juicy thing, make that pussy say|-|One more time, baby, do it big|-|Make it cry, come, go hold this shit|-|Yeah, you supermodel thick|-|Damn, that ass bustin' out the bottom|-|I'ma lose my mind in it|-|Crazy that medulla oblongata|-|Get to rubbin' on my lap|-|Get the genie out the bottle|-|If I pull up with a Kerry Washington|-|That's gon' be an enormous scandal|-|I could have Naomi Campbell|-|And still might want me a Stormy Daniels|-|Sometimes, you gotta back to boss up|-|I call that taking Corey Gambles|-|Find yourself up in the food court|-|You might have to enjoy your sample|-|All these thots on Christian Mingle|-|Almost what got Tristan single|-|If you don't ball like him or Kobe|-|Guarantee that bitch gonna leave you|-|Hey, time is extremely valuable|-|And I prefer to waste it|-|On girls that's basic|-|That's just some Ye shit|-|Right now let's do what we want|-|Let's have a threesome with you and the blunt|-|I love your titties|-|'Cause they prove I can focus on two things at once|-|Yeah, you supermodel thick|-|Damn, that ass bustin' out the bottom|-|I'ma lose my mind in it|-|Crazy that medulla oblongata|-|Get to rubbin' on my lap|-|Get the genie out the bottle|-|Get the genie out the bottle|-|Let me hit it raw like fuck the outcome|-|Ay, none of us would be here without cum|-|Ay, if it ain't all about the income|-|Ay, let me see you go ahead and spend some|-|Ay, if you driving round, here's some dri-fit|-|Ay, I'ma think that you the type to dry snitch|-|Hm, mhm, If I see you pull up with the three stripes|-|Ay, ay, I'ma fuck around and make you my bitch|-|Yeah, you supermodel thick|-|Damn, that ass bustin' out the bottom|-|I'ma lose my mind in it|-|Crazy that medulla oblongata|-|Get to rubbin' on my lap|-|Get the genie out the bottle|-|Get the genie out the bottle"
11,All Of The Lights Lyrics,"All of the lights,|-|(lights, lights)|-|All of the lights|-|Turn up the lights in here, baby|-|Extra bright, I want y'all to see this|-|Turn up the lights in here, baby|-|You know what I need, want you to see everything|-|Want you to see all of the lights|-|Fast cars, shooting stars|-|(All of the lights, all of the lights)|-|Until it's Vegas everywhere we are|-|(All of the lights)|-|If you want it, you can get it for the rest of your life|-|If you want it, you can get it for the rest of your life|-|Something wrong, I hold my head|-|MJ gone, our nigga dead|-|I slapped my girl, she called the feds|-|I did that time and spent that bread|-|I'm heading home, I'm almost there|-|I'm on my way, heading up the stairs|-|To my surprise, a nigga replacing me|-|I had to take him to that ghetto university|-|(All of the lights)|-|Cop lights, flash lights, spotlights|-|Strobe lights, street lights|-|(All of the lights, all of the lights)|-|Fast life, drug life, thug life|-|Rock life, every night|-|(All of the lights)|-|Turn up the lights in here, baby|-|Extra bright, I want y'all to see this|-|Turn up the lights in here, baby|-|You know what I need, want you to see everything|-|Want you to see all of the lights|-|Restraining order, can't see my daughter|-|Her mother, brother, grandmother hate me in that order|-|Public visitation, we met at Borders|-|Told her she take me back|-|I'll be more supportive|-|I made mistakes,|-|bumped my head|-|Courts sucked me dry|-|I spent that bread|-|She need her daddy, baby please|-|Can't let her grow up in that ghetto university|-|(All of the lights)|-|Cop lights, flash lights, spotlights|-|Strobe lights, street lights|-|(All of the lights, all of the lights)|-|Fast life, drug life, thug life|-|Rock life, every night|-|(All of the lights)|-|Turn up the lights in here, baby|-|Extra bright, I want y'all to see this|-|Turn up the lights in here, baby|-|You know what I need, want you to see everything|-|Want you to see all of the lights|-|Getting mine, baby|-|Got to let these niggas know|-|Getting right, babe|-|You should go and get your own|-|Getting mine, baby|-|Got to let these niggas know|-|Getting right, babe|-|You should go and get your own|-|Unemployment line, credit card declined|-|Did I not mention I was about to lose my mind?|-|And also was about to do that line|-|K, okay, you know we going all the way this time|-|We going all the way this time|-|We going all the way this time|-|(We going all the way this time)|-|We going all the way this time|-|Turn up the lights in here, baby|-|Extra bright, I want y'all to see this|-|Turn up the lights in here, baby|-|You know what I need, want you to see everything|-|Want you to see all of the lights|-|Whoa, whoa|-|(I tried to tell you but all I could say was ohh)|-|Whoa, whoa|-|(I tried to tell you but all I could say was ohh)|-|Whoa, whoa|-|(I tried to tell you but all I could say was ohh)|-|Whoa, whoa|-|(I tried to tell you but all I could say)"
12,All Of The Lights Remix Lyrics,
13,All The Lights Lyrics,"All of the lights,|-|(lights, lights)|-|All of the lights|-|Turn up the lights in here, baby|-|Extra bright, I want y'all to see this|-|Turn up the lights in here, baby|-|You know what I need, want you to see everything|-|Want you to see all of the lights|-|Fast cars, shooting stars|-|(All of the lights, all of the lights)|-|Until it's Vegas everywhere we are|-|(All of the lights)|-|If you want it, you can get it for the rest of your life|-|If you want it, you can get it for the rest of your life|-|Something wrong, I hold my head|-|MJ gone, our nigga dead|-|I slapped my girl, she called the feds|-|I did that time and spent that bread|-|I'm heading home, I'm almost there|-|I'm on my way, heading up the stairs|-|To my surprise, a nigga replacing me|-|I had to take him to that ghetto university|-|(All of the lights)|-|Cop lights, flash lights, spotlights|-|Strobe lights, street lights|-|(All of the lights, all of the lights)|-|Fast life, drug life, thug life|-|Rock life, every night|-|(All of the lights)|-|Turn up the lights in here, baby|-|Extra bright, I want y'all to see this|-|Turn up the lights in here, baby|-|You know what I need, want you to see everything|-|Want you to see all of the lights|-|Restraining order, can't see my daughter|-|Her mother, brother, grandmother hate me in that order|-|Public visitation, we met at Borders|-|Told her she take me back|-|I'll be more supportive|-|I made mistakes,|-|bumped my head|-|Courts sucked me dry|-|I spent that bread|-|She need her daddy, baby please|-|Can't let her grow up in that ghetto university|-|(All of the lights)|-|Cop lights, flash lights, spotlights|-|Strobe lights, street lights|-|(All of the lights, all of the lights)|-|Fast life, drug life, thug life|-|Rock life, every night|-|(All of the lights)|-|Turn up the lights in here, baby|-|Extra bright, I want y'all to see this|-|Turn up the lights in here, baby|-|You know what I need, want you to see everything|-|Want you to see all of the lights|-|Getting mine, baby|-|Got to let these niggas know|-|Getting right, babe|-|You should go and get your own|-|Getting mine, baby|-|Got to let these niggas know|-|Getting right, babe|-|You should go and get your own|-|Unemployment line, credit card declined|-|Did I not mention I was about to lose my mind?|-|And also was about to do that line|-|K, okay, you know we going all the way this time|-|We going all the way this time|-|We going all the way this time|-|(We going all the way this time)|-|We going all the way this time|-|Turn up the lights in here, baby|-|Extra bright, I want y'all to see this|-|Turn up the lights in here, baby|-|You know what I need, want you to see everything|-|Want you to see all of the lights|-|Whoa, whoa|-|(I tried to tell you but all I could say was ohh)|-|Whoa, whoa|-|(I tried to tell you but all I could say was ohh)|-|Whoa, whoa|-|(I tried to tell you but all I could say was ohh)|-|Whoa, whoa|-|(I tried to tell you but all I could say)"
14,Amazing Lyrics,"Everybody fired up this evening|-|I'm exhausted barely breathing|-|Holding on to what I believe in|-|No matter what you'll never take that from me|-|My reign is as far as your eyes can see... its amazing|-|So amazing, so amazing|-|So amazing, it's amazing|-|So amazing, so amazing|-|So amazing, it's amazing|-|I'm a monster I'm a killer|-|I know I'm wrong|-|I'm a problem|-|That will never ever be solved|-|No matter what you'll never take that from me|-|My reign is as far as your eyes can see... it's amazing|-|So amazing, so amazing|-|So amazing, it's amazing|-|So amazing, so amazing|-|So amazing, it's amazing|-|I'm a monster I'm a maven|-|I know this world is changing|-|Never gave in never gave up|-|I'm the only thing I'm afraid of|-|No matter what you'll never take that from me|-|My reign is as far as your eyes can see... its amazing|-|So amazing, so amazing|-|So amazing, it's amazing|-|So amazing, so amazing|-|So amazing, it's amazing|-|So amazing, so amazing|-|So amazing, it's amazing|-|So amazing, so amazing|-|So amazing, it's amazing|-|I'm amazing yea I'm all that|-|If I ain't on my grind then what you call that|-|Victorious... yea we warriors|-|We make history strive off victory|-|Standing at my podium I'm trying to watch my sodium|-|Die high blood pressure either let the feds catch ya|-|I'm amazing born on a full moon|-|I was bred to get it in no spoon|-|That's why I'm so goose summertime no juice|-|Big family small house no rooms|-|They like oh god why he go so hard|-|Look what hes been through he deserve an applause|-|So amazing, so amazing|-|So amazing, it's amazing|-|So amazing, so amazing|-|So amazing, it's amazing|-|So amazing, so amazing|-|So amazing, it's amazing|-|So amazing, so amazing|-|So amazing, it's amazing"
15,American Boy Lyrics,"Just another one champion sound|-|Yeah, Estelle, we 'bout to get down (Get down)|-|Who the hottest in the world right now|-|Just touched down in London town|-|Bet they give me a pound|-|Tell them put the money in my hand right now|-|Tell the promoter we need more seats|-|We just sold out all the floor seats|-|Take me on a trip, I'd like to go some day|-|Take me to New York, I'd love to see LA|-|I really want to come kick it with you|-|You'll be my American boy|-|He said ""Hey, Sister, it's really, really nice to meet you""|-|I just met this 5 foot 7 guy who's just my type|-|I like the way he's speaking, his confidence is peaking|-|Don't like his baggy jeans but I'mma like what's underneath them|-|And no I ain't been to MIA|-|I heard that Cali never rains and New York's heart awaits|-|First let's see the west end, I'll show you to my brethren|-|I'm liking this American boy, American boy|-|Take me on a trip, I'd like to go some day|-|Take me to New York, I'd love to see LA|-|I really want to come kick it with you|-|You'll be my American boy, American boy|-|Would you be my American boy, American boy|-|Can we get away this weekend? Take me to Broadway|-|Let's go shopping, baby, then we'll go to a cafe|-|Let's go on the subway, take me to your hood|-|I never been to Brooklyn and I'd like to see what's good|-|Dress in all your fancy clothes|-|Sneakers looking fresh to death, I'm loving those Shell Toes|-|Walking that walk, talk that slick talk|-|I'm liking this American boy, American boy|-|Take me on a trip, I'd like to go some day|-|Take me to New York, I'd love to see LA|-|I really want to come kick it with you|-|You'll be my American boy|-|Tell 'em wagwan blud|-|Who killing 'em in the UK|-|Everybody gonna say, ""You, K""|-|Reluctantly 'cause most of this press don't fuck with me|-|Estelle once said to me, ""Cool down, down, don't act a fool now, now""|-|I always act a fool oww, oww, ain't nothing new now, now|-|He crazy, I know what ya thinking|-|Ribena I know what you're drinking|-|Rap singer, Chain blinger|-|Holla at the next chick soon as you're blinking|-|What's your persona|-|About this Americana Brama|-|Am I shallow 'cause all my clothes designer|-|Dressed smart like a London Bloke|-|Before he speak his suit bespoke|-|And you thought he was cute before|-|Look at this peacoat, tell me he's broke|-|And I know you ain't into all that|-|I heard your lyrics, I feel your spirit|-|But I still talk that C-A-A-S-H|-|'Cause a lot wags wanna hear it|-|And I'm feeling like Mike at his Baddest|-|Like The Pips at they Gladys|-|And I know they love it|-|So to Hell with all that rubbish|-|Would you be my love, my love? (Would you be mine?)|-|Would you be my love, my love? (Would you be mine?)|-|Could you be my love, my love?|-|Oh, would you be my American boy, American boy?|-|Take me on a trip, I'd like to go some day|-|Take me to Chicago, San Francisco Bay|-|I really want to come kick it with you|-|You'll be my American boy, American boy|-|Take me on a trip, I'd like to go some day|-|Take me to New York, I'd love to see LA|-|I really want to come kick it with you|-|You'll be my American boy, American boy"
16,Another You Lyrics,
17,Anyway Lyrics,"Why are you so paranoid?|-|Don't be so paranoid, don't be so|-|Baby, don't worry about it|-|Hey there, don't even think about it|-|You worry 'bout the wrong things, the wrong things|-|You worry 'bout the wrong things, the wrong things|-|You worry 'bout the wrong things, the wrong things|-|You worry 'bout the wrong things, the wrong things|-|Tell me right now, you really wanna spend your whole life alone|-|A little time out might do ya good, might do us good|-|Before you're done for good because I could make it good|-|I could make it hood, I could make you come|-|I could make you go, I could make you hot|-|I could make you fly, make you touch the sky|-|Hey, maybe so|-|All of the time he be up in my|-|Checking through my cell phone, baby no|-|You wanna kill the vibe on another night, here's another fight|-|Oh, here we go|-|(Oh, here we go)|-|Baby don't worry 'bout it|-|Lady we'll go out to the floor|-|Anyway, they don't know you like I do|-|(They don't know)|-|They'll never know you|-|(Never know)|-|Anyway, they don't know you like I do|-|(Never know)|-|They'll never know you|-|All of the time, you wanna complain about the nights alone|-|So now you here with me, social gratitude|-|Leave the attitude way back at home|-|Yeah, you see 'em look, baby, let 'em look|-|Give you cold looks 'cause we look cold|-|Yeah, you heard about all the word of mouth|-|Don't worry about what we can't control|-|All the talk in the world, loss in the world|-|'Til you finally let that thing go|-|You wanna check into the Heartbreak Hotel but sorry we're closed|-|Baby, don't worry 'bout it|-|Baby, we'll go out to the floor|-|Anyway|-|(Hey)|-|They don't know you like I do|-|(To the floor)|-|They'll never know you|-|(Never know)|-|Anyway, they don't know you like I do|-|(They don't know)|-|They'll never know you|-|Baby, don't worry 'bout it|-|Lady, don't even think about it|-|You worry 'bout the wrong things, the wrong thing|-|You worry 'bout the wrong thing, the wrong thing|-|You worry 'bout the wrong thing, the wrong thing|-|You worry 'bout the wrong thing|-|Anyway, they don't know you like I do|-|They'll never know you|-|Anyway, they don't know you like I do|-|They'll never know you|-|Anyway, they don't know you like I do|-|They'll never know you|-|Anyway, they don't know you like I do|-|They'll never know you"
18,Apologize Lyrics,"There must be more good women than men percentage wise|-|So her chance of having a husband just minimize|-|That's why a lot of girls claim they ain't into guys|-|And mess with other girls part time to improvise|-|I knew she wouldn't vibrate|-|No I seen her inner eyes|-|But I'm like any other guy trying to get in her thighs|-|She telling me about how black people should enterprise|-|And I'm like, if you don't get your ass in this ride from enterprise|-|That I rented yesterday and gotta have in by 5|-|With the gas fully filled up like I didn't drive|-|Told her I had a girl, nah I didn't lie|-|Told her this rap game is alright. I'm just getting by|-|She had a lil weed and we get a lil high|-|And I'm looking in her eyes and I'm loving her vibrate|-|Told me back in 95' she fell in love with the tribe|-|Boo back in 92' I was just like you|-|Please don't be confused by the ice and jewels|-|I'm like any other guy buy ice to stay cool|-|Like any other kid that claim they hate school|-|And think yeah Free's banging but she's no Rachel.|-|[Chorus](2X)|-|We ball 'til we fall|-|Hit the mall|-|After we|-|Hit don't call|-|We fill your lives|-|With nothing but lies|-|And I would like to|-|Apologize.|-|But you can't stand right here|-|And tell me everything is going to be alright|-|'Cause until the day a real man stands up|-|I'm going to have to improvise.|-|Was it something I did wrong?|-|Yeah I know I'm wrong|-|She's at home alone and I'm always gone|-|Hate it when she mad but more when she passive|-|Now she on the internet looking for classes|-|Out of state though, man that hurt yo|-|But I got work though, and I'm at work yo|-|And she don't call a lot|-|And when she do she pouring out her heart|-|You never listen to me then the call drop hmm|-|And I promised her everything|-|Told her when I get a deal I'll get her a wedding ring|-|But when I got my deal I was back in the ring|-|Fighting my urges, strip club splurges|-|Never had money so I feel like a virgin|-|And I'm trying to break the bank's cherry|-|Trying to see can I afford Canaries|-|with a Ferrari, and a dinner date with Halle Berry?|-|When from 50 g's to fifteen hundred in a week|-|No I'm trying to call.one ring... two rings... seven rings... eight rings|-|Her mother picked up the phone|-|Like she in school and she don't stay here no more|-|I guess there's more good women than men percentage wise|-|So her chance of having a husband just minimize|-|I guess that's why she says she ain't into guys|-|And focus on school full-time to improvise.|-|[Chorus]|-|No no, you can't stand right here|-|And tell me everything is gonna be alright|-|'Cause until that real man stands up|-|I'm going to have to improvise. [x3]"
19,Arguments Lyrics,"Martin Lawrence(speaks while choruses are sang):""look|-|here, lemme tell you something,|-|ya know. I'm tired a arguin im tryna share this wit|-|chu, ok? I'm tryna giv this to yooou,|-|ya know what im sayin? To Yooou,|-|you know? This.if you don't,|-|y-you can't get wit the indoor pool,|-|the outdoor pool, or lil music studio thing,|-|the little bowlin thang, ya know what im sayin?|-|Hm, this is yours. But chu don't like that,|-|then fiiine man. You can leave.|-|You can allllways leave. I'm not holdin you here"".|-|Chorus)|-|We can't even sit & talk|-|Witout chu arguin|-|Girl you must be outta your mind|-|You're the one who started it|-|(Gangsta, ugh!)|-|1st Verse:|-|I gotta girl at home|-|But she don't cook|-|I have my condoms in the store cause she won't look|-|And she neva-eva go to the grocery sto|-|So I figure it's safe to pull a grocery-ho|-|She was buyin 'Alazee' out the liquor isle|-|She said, 'i hope its not too ghetto'|-|Rock-Dawg, Gold Force, Baggy style|-|I kept her number on file|-|For my girl be actin wyld|-|Like last week, I told her take me to the mall|-|But she don't drive|-|My otha girl picked me up at 3: 05|-|She got a brand new car, sixteen|-|Now the car only 1 yrs old, oh|-|Man, but the body look grown, ""whooa!""|-|Before I catch a case I betta take my ass home|-|Where the problems is|-|Arguments be daily like|-|Carson is|-|Martin again:|-|Fuck you. Fuck yooou. I on't give a fuck whatchu|-|have. This little indoor-indoor,|-|outdoor pool, little bowlin alley.|-|Material buuullshit. It don't mean shit.|-|It don't make what's in the muthafuckin heart"".|-|(Chorus)|-|We can't even sit & talk|-|Witout chu arguin|-|Girl you must be outta your mind|-|You're the one who started it|-|(I'm gangsta, ugh-ugh)|-|2nd Verse:|-|Hol' up, wait a second man|-|That's that thrift sto info|-|That's sauce again|-|Why don't chu talk to the mouth a the horses|-|bout my porshes?|-|Condo's in front a the golf courses|-|Instead you stay up|-|Count every second like a fake rolley|-|I'm real, so you know I move real slowly|-|The way this relationship should go if you know me|-|I ain't call you|-|You wanna know why? I mean you know why|-|How on the low i push jet-skee's so I|-|Couldn't return them pages, on my motorolla|-|Nextel, my cell it don't work down there|-|And what happened in cancun, stay down there|-|What's happenin here, made me wish I stayed down there|-|Take a seat. Why you always makin a beef?|-|You know these walls too thin in this apart-a-ment|-|Now everybody hearin our arguments|-|What the problem is?!?!?|-|Martin again: (audience laughs & applauds) ""Why you|-|actin like this? But letchu have some fly shit.|-|Some nice beautiful shit.|-|(Gangsta) They act like they gon leave yoou.|-|You can tell em look here, Ya know. I'm tired a arguin"".|-|(Chorus)|-|We can't even sit & talk|-|Witout chu arguin|-|Girl you must be outta your mind|-|You're the one who started it|-|(I'm gangsta, ugh-ugh)|-|Last Verse:|-|Man boo you know what I do|-|So don't trip when I come home after two|-|Or three or four|-|I ain't messin wit them girls no more... this week|-|The benz coup is so sweet|-|When I roll down the street|-|Tears roll down her cheeks|-|She said, 'you must love that car more than me'|-|A nigga i was wit chu before the cheese|-|So you need to work on your priorities|-|If she went wit 'Fabulous'|-|I bet that she'd be a:|-|AR-GU-IN-G, Please|-|I'm not actin like this cause I'm gettin spins on|-|WU-KR, Cin-ci-nat-ti|-|You think I get my voice so deep|-|Like WU-KR, cin-ci-nat-ti|-|That's how much of a fuck I give|-|You seen cribs? That's how the fuck I live|-|As far as this...|-|(Chorus)|-|We can't even sit & talk|-|Witout chu arguin|-|Girl you must be outta your mind|-|You're the one who started it"
